Date,Price,Volume,Market,Volatility,Price-to-Volume Ratio,SMA_50,OpenMarket,year,month,day
2019-02-04,3459.154052734375,5332718886.0,Bitcoin,0.0249056075087513,6.486661169812834e-07,3729.432026367188,1,2019,2,4
2019-02-05,3466.357421875,5227549545.0,Bitcoin,0.021880392087089,6.630941308228194e-07,3727.841879882813,1,2019,2,5
2019-02-06,3413.767822265625,5482196038.0,Bitcoin,0.0219155286567179,6.227007933687512e-07,3722.1960546875,1,2019,2,6
2019-02-07,3399.4716796875,5004962683.0,Bitcoin,0.0218809808234619,6.792201850443847e-07,3715.266474609375,1,2019,2,7
2019-02-08,3666.7802734375,7735623101.0,Bitcoin,0.0267214484990429,4.740122709654104e-07,3705.913251953125,1,2019,2,8
2019-02-09,3671.20361328125,6158833645.0,Bitcoin,0.0212947028433167,5.960874777421026e-07,3701.4064501953126,1,2019,2,9
2019-02-10,3690.188232421875,6282256903.0,Bitcoin,0.0213111897087251,5.873984921978723e-07,3694.9265625,1,2019,2,10
2019-02-11,3648.4306640625,6277056434.0,Bitcoin,0.0213754293594665,5.812327326389145e-07,3687.9155712890624,1,2019,2,11
2019-02-12,3653.528564453125,6480384532.0,Bitcoin,0.0206267759159207,5.637826808597668e-07,3679.41416015625,1,2019,2,12
2019-02-13,3632.070556640625,6438903823.0,Bitcoin,0.0190706958431565,5.640821258529652e-07,3675.745756835937,1,2019,2,13
2019-02-14,3616.880859375,6271044418.0,Bitcoin,0.0187159721905792,5.767589285435994e-07,3670.937421875,1,2019,2,14
2019-02-15,3620.810791015625,6091952231.0,Bitcoin,0.0186750677326624,5.943596820392772e-07,3670.256967773437,1,2019,2,15
2019-02-16,3629.78759765625,5934744052.0,Bitcoin,0.0186407843980123,6.11616535751532e-07,3664.374345703125,1,2019,2,16
2019-02-17,3673.836181640625,7039512503.0,Bitcoin,0.018746844550238,5.218878693766027e-07,3661.442895507813,1,2019,2,17
2019-02-18,3915.71435546875,9908216640.0,Bitcoin,0.0220122425120006,3.951987020207857e-07,3662.438129882813,1,2019,2,18
2019-02-19,3947.094482421875,9933626655.0,Bitcoin,0.0209506151096561,3.973467716783116e-07,3666.5260107421873,1,2019,2,19
2019-02-20,3999.820556640625,8693373948.0,Bitcoin,0.0209373697290203,4.6009990834005533e-07,3669.652021484375,1,2019,2,20
2019-02-21,3954.1181640625,7775128102.0,Bitcoin,0.0211074837664778,5.085598735081137e-07,3669.8661962890624,1,2019,2,21
2019-02-22,4005.526611328125,7826525254.0,Bitcoin,0.0211134127432793,5.117886266681335e-07,3673.241904296875,1,2019,2,22
2019-02-23,4142.52685546875,8922258316.0,Bitcoin,0.0218262902799207,4.642912936111802e-07,3678.938090820313,1,2019,2,23
2019-02-24,3810.427490234375,10794227451.0,Bitcoin,0.0267897081135871,3.530060402684371e-07,3678.2427490234377,1,2019,2,24
2019-02-25,3882.6962890625,9318796067.0,Bitcoin,0.0269605890343154,4.166521363003125e-07,3674.3640234375,1,2019,2,25
2019-02-26,3854.35791015625,7931218996.0,Bitcoin,0.0269855804204013,4.859729522158122e-07,3670.946215820312,1,2019,2,26
2019-02-27,3851.04736328125,8301309684.0,Bitcoin,0.0262041795121288,4.639084084170218e-07,3667.350205078125,1,2019,2,27
2019-02-28,3854.785400390625,8399767798.0,Bitcoin,0.0261391818613142,4.589157097066965e-07,3663.7399853515626,1,2019,2,28
2019-03-01,3859.583740234375,7661247975.0,Bitcoin,0.0261100536881376,5.037800307246125e-07,3667.353168945313,1,2019,3,1
2019-03-02,3864.4150390625,7578786076.0,Bitcoin,0.0260189706061804,5.098989469171158e-07,3670.89416015625,1,2019,3,2
2019-03-03,3847.17578125,7253558152.0,Bitcoin,0.0260484692877493,5.303846333939201e-07,3674.6116552734375,1,2019,3,3
2019-03-04,3761.55712890625,9029175788.0,Bitcoin,0.0264426914097108,4.166002763957097e-07,3678.7837353515615,1,2019,3,4
2019-03-05,3896.375,10174126415.0,Bitcoin,0.0268742663234917,3.82968998129949e-07,3682.590190429688,1,2019,3,5
2019-03-06,3903.942626953125,9175291529.0,Bitcoin,0.0268568263667919,4.254843145434758e-07,3688.055537109375,1,2019,3,6
2019-03-07,3911.484375,9584165519.0,Bitcoin,0.0268572860778606,4.081194515313546e-07,3693.185087890625,1,2019,3,7
2019-03-08,3901.131591796875,10638638944.0,Bitcoin,0.0266393073911587,3.666946131297221e-07,3697.636440429688,1,2019,3,8
2019-03-09,3963.313720703125,10796103518.0,Bitcoin,0.0266585929892408,3.671059391099037e-07,3703.745927734375,1,2019,3,9
2019-03-10,3951.599853515625,9713267607.0,Bitcoin,0.0228233377853621,4.068249752192403e-07,3708.206557617188,1,2019,3,10
2019-03-11,3905.227294921875,10125901903.0,Bitcoin,0.0229753410878051,3.856671072198392e-07,3714.290830078125,1,2019,3,11
2019-03-12,3909.15625,9809887079.0,Bitcoin,0.0229701004217167,3.984914625947449e-07,3720.953305664063,1,2019,3,12
2019-03-13,3906.71728515625,9469184841.0,Bitcoin,0.0228360214052059,4.12571657513835e-07,3726.9961083984376,1,2019,3,13
2019-03-14,3924.369140625,10480789570.0,Bitcoin,0.0228377575475402,3.7443449412037e-07,3733.781030273437,1,2019,3,14
2019-03-15,3960.9111328125,9394210605.0,Bitcoin,0.0228107939347088,4.216332057431557e-07,3740.981943359375,1,2019,3,15
2019-03-16,4048.725830078125,9856166973.0,Bitcoin,0.023025195498337,4.107809700433456e-07,3749.961142578125,1,2019,3,16
2019-03-17,4025.22900390625,8221625400.0,Bitcoin,0.0230897990122343,4.895904165016142e-07,3758.416513671875,1,2019,3,17
2019-03-18,4032.50732421875,9646954186.0,Bitcoin,0.0230914439461381,4.180083419563521e-07,3767.38734375,1,2019,3,18
2019-03-19,4071.190185546875,9344919956.0,Bitcoin,0.0230643474252691,4.3565811207756e-07,3779.402138671875,1,2019,3,19
2019-03-20,4087.476318359375,10175916388.0,Bitcoin,0.0198590865240643,4.016813977736249e-07,3792.189326171875,1,2019,3,20
2019-03-21,4029.326904296875,10831212662.0,Bitcoin,0.0200268819491183,3.720106907727222e-07,3803.052231445312,1,2019,3,21
2019-03-22,4023.96826171875,9252935969.0,Bitcoin,0.0198905499385767,4.34885562290737e-07,3814.3757421875,1,2019,3,22
2019-03-23,4035.826416015625,9578850549.0,Bitcoin,0.0197686749431412,4.213267965055527e-07,3825.3333642578127,1,2019,3,23
2019-03-24,4022.168212890625,9144851065.0,Bitcoin,0.0196481087817507,4.398287281336523e-07,3835.355512695312,1,2019,3,24
2019-03-25,3963.070556640625,10359818883.0,Bitcoin,0.0187488118086962,3.825424557512146e-07,3845.336655273437,1,2019,3,25
2019-03-26,3985.080810546875,10707678815.0,Bitcoin,0.0114105674389824,3.721703722532581e-07,3855.855190429688,1,2019,3,26
2019-03-27,4087.066162109375,10897131934.0,Bitcoin,0.0118160564510805,3.750588858484289e-07,3868.269365234375,1,2019,3,27
2019-03-28,4069.107177734375,9353915899.0,Bitcoin,0.0117508369695294,4.350164382137957e-07,3881.37615234375,1,2019,3,28
2019-03-29,4098.37451171875,10918665557.0,Bitcoin,0.0117781531609899,3.753548902403433e-07,3895.354208984375,1,2019,3,29
2019-03-30,4106.66015625,9732688060.0,Bitcoin,0.011776107079619,4.21945112278673e-07,3904.151806640625,1,2019,3,30
2019-03-31,4105.404296875,9045122443.0,Bitcoin,0.0117837472332609,4.5388045576455e-07,3912.8358203125,1,2019,3,31
2019-04-01,4158.18310546875,10157794171.0,Bitcoin,0.0119434045079399,4.093588662526907e-07,3922.1957177734375,1,2019,4,1
2019-04-02,4879.8779296875,21315047816.0,Bitcoin,0.0333676274928191,2.289405105638305e-07,3946.8246630859376,1,2019,4,2
2019-04-03,4973.02197265625,22899891582.0,Bitcoin,0.0329064158685972,2.171635596984745e-07,3973.21453125,1,2019,4,3
2019-04-04,4922.798828125,18251810240.0,Bitcoin,0.0327224470888729,2.697156481134334e-07,3999.029096679688,1,2019,4,4
2019-04-05,5036.68115234375,16837325387.0,Bitcoin,0.0328092075785377,2.991378402791064e-07,4027.425102539063,1,2019,4,5
2019-04-06,5059.8173828125,16929795194.0,Bitcoin,0.0327930270458382,2.988705607381313e-07,4056.205234375,1,2019,4,6
2019-04-07,5198.89697265625,16655416140.0,Bitcoin,0.0328825256457514,3.121445257780422e-07,4087.587421875,1,2019,4,7
2019-04-08,5289.77099609375,17154113634.0,Bitcoin,0.0328931658753224,3.083674918422632e-07,4119.906118164063,1,2019,4,8
2019-04-09,5204.95849609375,14722104361.0,Bitcoin,0.0331583648690982,3.535471810593933e-07,4145.6910009765625,1,2019,4,9
2019-04-10,5324.5517578125,15504590933.0,Bitcoin,0.0329894583241867,3.434177516079908e-07,4173.240146484375,1,2019,4,10
2019-04-11,5064.48779296875,16555616019.0,Bitcoin,0.0347135691336131,3.059075414141345e-07,4194.533491210937,1,2019,4,11
2019-04-12,5089.5390625,13675206312.0,Bitcoin,0.0346740582765415,3.721727443361441e-07,4217.241909179687,1,2019,4,12
2019-04-13,5096.58642578125,10823289598.0,Bitcoin,0.03469395631024,4.708907009864202e-07,4239.06310546875,1,2019,4,13
2019-04-14,5167.72216796875,10391952498.0,Bitcoin,0.0347044414727883,4.972811576037624e-07,4259.56701171875,1,2019,4,14
2019-04-15,5067.1083984375,12290155061.0,Bitcoin,0.0350091326593626,4.122900299701516e-07,4284.700629882813,1,2019,4,15
2019-04-16,5235.5595703125,11618660197.0,Bitcoin,0.0352015405799952,4.506164636490832e-07,4311.7578955078125,1,2019,4,16
2019-04-17,5251.93798828125,12438480677.0,Bitcoin,0.0351926057894937,4.222330785135689e-07,4339.709497070313,1,2019,4,17
2019-04-18,5298.3857421875,13256489918.0,Bitcoin,0.0351927288699245,3.996824027296409e-07,4368.656264648437,1,2019,4,18
2019-04-19,5303.8125,13780238655.0,Bitcoin,0.0352125867255067,3.848853878938862e-07,4397.636806640625,1,2019,4,19
2019-04-20,5337.88623046875,13169647522.0,Bitcoin,0.03493811725118,4.053173193551133e-07,4427.202856445312,1,2019,4,20
2019-04-21,5314.53125,13731844223.0,Bitcoin,0.03497646310322,3.87022395804526e-07,4456.205180664063,1,2019,4,21
2019-04-22,5399.365234375,14601631648.0,Bitcoin,0.0349684625504778,3.697782114038301e-07,4487.248969726563,1,2019,4,22
2019-04-23,5572.3623046875,15867308108.0,Bitcoin,0.0350885114213036,3.511851075657893e-07,4523.465073242188,1,2019,4,23
2019-04-24,5464.86669921875,17048033399.0,Bitcoin,0.0352165631430324,3.205570150712696e-07,4554.834907226563,1,2019,4,24
2019-04-25,5210.515625,15330283408.0,Bitcoin,0.0367614231030919,3.398838420874156e-07,4580.9663671875,1,2019,4,25
2019-04-26,5279.34814453125,16812108040.0,Bitcoin,0.0366448506670874,3.140205934895509e-07,4608.323642578125,1,2019,4,26
2019-04-27,5268.291015625,13111274675.0,Bitcoin,0.0366178859660055,4.018137935642783e-07,4635.666831054688,1,2019,4,27
2019-04-28,5285.13916015625,12819992056.0,Bitcoin,0.0366328848759565,4.122576002441986e-07,4662.10333984375,1,2019,4,28
2019-04-29,5247.3525390625,13735490672.0,Bitcoin,0.0367322710506283,3.820287650705705e-07,4688.018393554688,1,2019,4,29
2019-04-30,5350.7265625,13878964574.0,Bitcoin,0.0367426477927407,3.855277916425929e-07,4716.92837890625,1,2019,4,30
2019-05-01,5402.697265625,13679528236.0,Bitcoin,0.0367371645550292,3.949476306797544e-07,4746.79919921875,1,2019,5,1
2019-05-02,5505.28369140625,14644460907.0,Bitcoin,0.0198942534740319,3.759294197558849e-07,4778.77052734375,1,2019,5,2
2019-05-03,5768.28955078125,18720780006.0,Bitcoin,0.0212749120590918,3.081222870485373e-07,4815.648935546875,1,2019,5,3
2019-05-04,5831.16748046875,17567780766.0,Bitcoin,0.021099707463218,3.319239668424236e-07,4853.0540625,1,2019,5,4
2019-05-05,5795.70849609375,14808830723.0,Bitcoin,0.0209494351061473,3.913684074389666e-07,4887.993715820313,1,2019,5,5
